"poliza","sexo","circulacion","garantia","siniestros","ant_comp","ant_perm","edad","ant_veh"
9035733274,"Hombre","No urbano","No contratada",0,9,2,20,12
9035838456,"Hombre","No urbano","Garantía daños propios contratada",0,9,21,39,5
9037929116,"Hombre","No urbano","Garantía daños propios contratada",0,9,17,50,4
9037929260,"Mujer","No urbano","No contratada",1,9,0,18,10
9040330001,"Hombre","Urbano","No contratada",0,9,37,60,9
9040730170,"Hombre","No urbano","Garantía daños propios contratada",0,9,0,18,2
9040780399,"Hombre","No urbano","No contratada",0,9,23,41,5
9042029087,"Hombre","Urbano","No contratada",0,10,22,40,10
9044637471,"Hombre","Urbano","No contratada",0,9,28,60,13
9048629299,"Hombre","No urbano","No contratada",0,9,16,34,12
9130229559,"Hombre","No urbano","No contratada",0,8,22,40,10
9130379110,"Hombre","No urbano","No contratada",0,8,26,60,14
9130430902,"Hombre","No urbano","No contratada",0,8,21,50,13
9130485567,"Mujer","No urbano","Garantía daños propios contratada",0,8,15,39,8
9130529977,"Hombre","No urbano","No contratada",0,8,32,50,11
9130679474,"Mujer","Urbano","No contratada",0,8,10,40,8
9130881851,"Hombre","No urbano","No contratada",0,8,14,60,8
9131933828,"Mujer","No urbano","No contratada",0,8,26,50,6
9132030580,"Hombre","No urbano","No contratada",0,8,42,60,6
9132031895,"Hombre","No urbano","No contratada",0,8,21,40,9
9132529242,"Mujer","No urbano","No contratada",0,8,22,40,4
9132538384,"Hombre","No urbano","No contratada",0,8,14,50,11
9132588989,"Hombre","No urbano","No contratada",0,8,12,40,1
9132681476,"Hombre","No urbano","No contratada",0,8,16,40,8
9132731094,"Mujer","No urbano","No contratada",0,8,0,18,11
9132930874,"Hombre","Urbano","No contratada",0,8,29,59,8
9132980412,"Mujer","No urbano","No contratada",0,8,14,40,10
9133331508,"Hombre","No urbano","No contratada",0,8,12,30,1
9133629966,"Hombre","Urbano","No contratada",0,8,15,40,4
9133789492,"Hombre","No urbano","No contratada",0,8,35,53,3
9134231948,"Hombre","No urbano","Garantía daños propios contratada",0,8,23,49,8
9134382882,"Hombre","No urbano","Garantía daños propios contratada",0,8,15,39,17
9134481728,"Hombre","No urbano","No contratada",0,8,18,60,11
9135032059,"Hombre","Urbano","No contratada",0,8,12,30,11
9135379562,"Hombre","No urbano","No contratada",0,8,12,50,12
9135834220,"Hombre","No urbano","No contratada",0,8,2,20,8
9136529069,"Mujer","Urbano","Garantía daños propios contratada",0,8,8,50,1
9137929562,"Hombre","No urbano","Garantía daños propios contratada",0,8,13,60,4
9140381486,"Hombre","No urbano","Garantía daños propios contratada",0,8,0,18,2
9140731047,"Hombre","No urbano","No contratada",0,8,7,60,3
9141179192,"Hombre","No urbano","Garantía daños propios contratada",0,8,28,46,3
9144980316,"Hombre","No urbano","No contratada",0,8,16,59,0
9148829715,"Hombre","No urbano","No contratada",0,8,23,41,11
9230033088,"Hombre","No urbano","No contratada",0,7,16,40,7
9230199577,"Hombre","No urbano","No contratada",0,7,2,20,11
9230331197,"Hombre","Urbano","No contratada",0,7,11,29,4
9230879600,"Hombre","No urbano","No contratada",0,7,24,42,10
9231179973,"Hombre","No urbano","Garantía daños propios contratada",0,7,12,30,1
9231430753,"Hombre","Urbano","No contratada",0,7,20,38,3
9231779921,"Hombre","No urbano","No contratada",0,7,29,47,11
9231932367,"Hombre","No urbano","No contratada",0,7,11,40,4
9232129854,"Hombre","No urbano","No contratada",0,7,2,20,8
9232530244,"Mujer","No urbano","No contratada",0,7,12,50,9
9232580278,"Hombre","Urbano","No contratada",0,7,28,46,12
9232599810,"Hombre","Urbano","No contratada",0,7,27,45,1
9232930922,"Hombre","No urbano","Garantía daños propios contratada",0,7,32,50,7
9232931113,"Hombre","No urbano","Garantía daños propios contratada",0,7,22,40,1
9233079381,"Hombre","No urbano","No contratada",0,7,11,29,9
9233738225,"Hombre","Urbano","No contratada",0,7,11,29,1
9233741051,"Mujer","No urbano","Garantía daños propios contratada",0,7,12,30,0
9233756225,"Hombre","No urbano","Garantía daños propios contratada",0,7,12,30,0
9233764333,"Hombre","No urbano","Garantía daños propios contratada",0,7,27,50,10
9234241122,"Hombre","No urbano","No contratada",0,7,12,30,1
9234330312,"Hombre","No urbano","No contratada",0,7,28,46,11
9234379453,"Hombre","No urbano","No contratada",0,7,2,20,10
9234403458,"Hombre","No urbano","No contratada",0,7,25,43,12
9234444631,"Hombre","Urbano","Garantía daños propios contratada",0,7,8,60,2
9235081672,"Hombre","No urbano","No contratada",0,7,2,20,4
9235830427,"Hombre","No urbano","Garantía daños propios contratada",0,7,21,39,6
9235836678,"Hombre","No urbano","No contratada",0,7,31,60,12
9236600358,"Hombre","No urbano","No contratada",0,7,12,30,6
9236929879,"Mujer","Urbano","No contratada",0,7,4,60,11
9237332479,"Hombre","Urbano","No contratada",0,7,16,50,12
9237739265,"Hombre","No urbano","Garantía daños propios contratada",0,7,24,60,1
9239829827,"Hombre","No urbano","No contratada",0,7,13,50,8
9239879476,"Hombre","No urbano","No contratada",0,7,2,20,14
9240329682,"Hombre","No urbano","Garantía daños propios contratada",0,7,18,60,4
9241131842,"Hombre","No urbano","No contratada",0,7,21,40,6
9241132231,"Hombre","No urbano","Garantía daños propios contratada",0,7,11,30,9
9248930287,"Hombre","No urbano","No contratada",0,7,22,50,11
9248999239,"Hombre","No urbano","No contratada",0,7,8,30,7
9329979954,"Hombre","No urbano","No contratada",0,6,36,54,12
9330280192,"Hombre","Urbano","No contratada",0,6,23,60,9
9330284849,"Hombre","No urbano","Garantía daños propios contratada",0,6,9,30,5
9330488543,"Hombre","No urbano","No contratada",0,6,30,48,12
9330493985,"Hombre","No urbano","Garantía daños propios contratada",0,6,11,29,6
9331029770,"Hombre","No urbano","No contratada",0,6,32,50,7
9331481836,"Hombre","Urbano","No contratada",0,6,7,60,10
9331681094,"Hombre","Urbano","No contratada",0,6,2,20,12
9331730258,"Hombre","No urbano","No contratada",0,6,16,39,0
9331783179,"Hombre","No urbano","No contratada",0,6,22,40,11
9332580960,"Mujer","Urbano","No contratada",0,6,0,18,6
9333539592,"Hombre","No urbano","No contratada",0,6,32,50,6
9333736190,"Mujer","No urbano","No contratada",0,6,7,50,7
9333781635,"Hombre","No urbano","No contratada",0,6,15,33,9
9334079309,"Hombre","Urbano","No contratada",0,6,33,51,13
9334298176,"Hombre","No urbano","No contratada",0,6,22,40,9
9334481802,"Hombre","No urbano","No contratada",0,6,29,49,1
9334639233,"Hombre","No urbano","No contratada",0,6,12,30,6
9334681230,"Hombre","No urbano","No contratada",0,6,17,35,6
9334682992,"Hombre","No urbano","No contratada",0,6,27,60,6
9334782294,"Hombre","No urbano","No contratada",0,6,10,30,10
9334782429,"Hombre","Urbano","No contratada",0,6,28,60,6
9335829621,"Hombre","No urbano","No contratada",0,6,12,30,12
9336529403,"Hombre","No urbano","No contratada",0,6,19,40,8
9336582221,"Hombre","No urbano","Garantía daños propios contratada",0,6,2,20,2
9337282749,"Mujer","Urbano","No contratada",0,6,4,29,12
9338329480,"Hombre","Urbano","Garantía daños propios contratada",0,6,12,30,2
9338379500,"Hombre","Urbano","No contratada",0,6,9,40,4
9338479214,"Hombre","No urbano","No contratada",0,6,14,32,11
9340429231,"Hombre","No urbano","No contratada",0,6,2,20,3
9340430351,"Hombre","No urbano","Garantía daños propios contratada",0,6,12,30,6
9340530463,"Hombre","No urbano","Garantía daños propios contratada",0,6,12,30,6
9341079260,"Hombre","No urbano","No contratada",0,6,15,40,11
9341229676,"Mujer","No urbano","No contratada",0,6,15,60,13
9341880730,"Hombre","No urbano","No contratada",0,6,11,30,7
9342030527,"Hombre","No urbano","No contratada",0,6,11,29,11
9430781980,"Hombre","Urbano","No contratada",0,5,12,30,5
9431180379,"Hombre","Urbano","Garantía daños propios contratada",0,5,13,31,5
9431229069,"Hombre","No urbano","No contratada",0,5,22,40,13
9431579395,"Hombre","No urbano","Garantía daños propios contratada",0,5,2,20,2
9431729813,"Hombre","No urbano","No contratada",1,5,22,40,10
9431780393,"Hombre","Urbano","No contratada",0,5,12,30,6
9432681701,"Hombre","Urbano","No contratada",0,5,2,20,6
9434282143,"Hombre","No urbano","No contratada",0,5,2,20,7
9434288611,"Mujer","Urbano","No contratada",0,5,6,40,6
9434288701,"Mujer","No urbano","No contratada",0,5,20,38,1
9434479388,"Hombre","No urbano","Garantía daños propios contratada",0,5,12,30,8
9434486695,"Mujer","Urbano","No contratada",0,5,22,40,5
9434682245,"Hombre","No urbano","Garantía daños propios contratada",0,5,0,18,5
9434684208,"Hombre","Urbano","No contratada",0,5,0,18,14
9435083263,"Hombre","Urbano","No contratada",0,5,12,30,8
9435881664,"Hombre","No urbano","No contratada",0,5,12,30,13
9438180069,"Hombre","Urbano","No contratada",0,5,22,40,8
9438380832,"Hombre","No urbano","No contratada",0,5,11,29,12
9438580958,"Hombre","Urbano","No contratada",0,5,32,60,6
9440481617,"Mujer","Urbano","No contratada",0,5,6,59,13
9440482123,"Mujer","Urbano","No contratada",1,5,13,60,6
9441180420,"Hombre","No urbano","No contratada",0,5,22,40,12
9442079399,"Hombre","No urbano","Garantía daños propios contratada",0,5,21,39,1
9442829204,"Hombre","No urbano","No contratada",0,5,2,20,1
9448781045,"Hombre","No urbano","Garantía daños propios contratada",0,5,2,20,7
9449179511,"Mujer","Urbano","Garantía daños propios contratada",0,5,11,29,1
9529981902,"Hombre","No urbano","No contratada",0,4,10,30,4
9530483155,"Hombre","No urbano","No contratada",0,4,14,39,12
9531581132,"Hombre","Urbano","No contratada",0,4,27,60,9
9531682163,"Mujer","Urbano","No contratada",0,4,0,18,9
9531879722,"Mujer","No urbano","No contratada",0,4,6,40,4
9532280708,"Hombre","No urbano","No contratada",0,4,2,20,14
9532281603,"Hombre","Urbano","No contratada",0,4,7,59,13
9532779800,"Mujer","Urbano","Garantía daños propios contratada",1,4,2,20,4
9532782531,"Mujer","No urbano","No contratada",0,4,3,39,11
9533786874,"Hombre","Urbano","No contratada",0,4,12,30,10
9534281164,"Mujer","No urbano","No contratada",0,4,14,39,4
9534291287,"Hombre","No urbano","No contratada",0,4,13,31,8
9534298401,"Hombre","No urbano","Garantía daños propios contratada",0,4,2,20,4
9534300427,"Mujer","Urbano","No contratada",0,4,0,18,4
9534384133,"Hombre","No urbano","Garantía daños propios contratada",0,4,0,18,4
9534683596,"Hombre","No urbano","No contratada",0,4,11,40,8
9534684332,"Hombre","Urbano","No contratada",0,4,11,29,4
9535881842,"Mujer","Urbano","No contratada",0,4,4,59,10
9540379363,"Hombre","No urbano","No contratada",1,4,16,40,8
9541129249,"Hombre","Urbano","Garantía daños propios contratada",0,4,8,60,1
9541179529,"Hombre","No urbano","Garantía daños propios contratada",0,4,7,60,0
9549179658,"Hombre","No urbano","Garantía daños propios contratada",0,4,25,60,1
9629881455,"Mujer","Urbano","Garantía daños propios contratada",0,3,12,30,5
9630881234,"Hombre","No urbano","No contratada",0,3,31,49,14
9631679410,"Hombre","No urbano","No contratada",1,3,17,60,1
9631682022,"Hombre","Urbano","Garantía daños propios contratada",0,3,13,59,3
9632483336,"Hombre","No urbano","No contratada",1,3,12,30,9
9632781734,"Hombre","Urbano","No contratada",0,3,9,59,8
9632879236,"Hombre","No urbano","Garantía daños propios contratada",0,3,15,60,1
9633379431,"Hombre","No urbano","No contratada",0,3,10,30,5
9633680537,"Hombre","No urbano","Garantía daños propios contratada",0,3,15,40,7
9634080362,"Hombre","No urbano","Garantía daños propios contratada",0,3,16,40,3
9634182232,"Hombre","Urbano","No contratada",0,3,27,45,16
9634290356,"Hombre","No urbano","No contratada",0,3,22,40,11
9634291627,"Mujer","No urbano","No contratada",0,3,13,40,10
9634484766,"Hombre","No urbano","Garantía daños propios contratada",0,3,2,20,2
9634683864,"Hombre","No urbano","Garantía daños propios contratada",0,3,23,49,3
9634688020,"Hombre","No urbano","No contratada",0,3,2,20,2
9634688111,"Hombre","Urbano","No contratada",0,3,1,19,3
9641881708,"Hombre","No urbano","No contratada",0,3,35,60,13
9648679359,"Hombre","No urbano","No contratada",0,3,36,54,3
9648683646,"Hombre","Urbano","No contratada",0,3,23,41,13
9649279221,"Mujer","No urbano","No contratada",0,3,12,30,3
9729882842,"Hombre","Urbano","No contratada",0,2,2,20,8
9730179691,"Hombre","No urbano","No contratada",0,2,2,20,11
9730181864,"Hombre","No urbano","Garantía daños propios contratada",0,2,22,40,2
9730283488,"Hombre","No urbano","No contratada",0,2,21,39,11
9731082277,"Hombre","Urbano","No contratada",0,2,2,20,17
9731185638,"Mujer","No urbano","Garantía daños propios contratada",0,2,6,40,2
9732281565,"Hombre","Urbano","No contratada",0,2,27,50,9
9732488258,"Hombre","No urbano","Garantía daños propios contratada",0,2,12,30,2
9732685999,"Mujer","No urbano","No contratada",0,2,34,52,8
9733879455,"Hombre","No urbano","No contratada",0,2,22,40,12
9734183795,"Hombre","No urbano","No contratada",0,2,24,42,11
9734284774,"Hombre","No urbano","Garantía daños propios contratada",0,2,0,18,1
9734291337,"Mujer","No urbano","Garantía daños propios contratada",0,2,15,59,2
9734298537,"Mujer","No urbano","Garantía daños propios contratada",0,2,22,40,2
9734299180,"Hombre","No urbano","No contratada",0,2,28,46,4
9734482149,"Hombre","Urbano","No contratada",0,2,39,57,4
9734580149,"Hombre","Urbano","No contratada",0,2,32,50,1
9734680766,"Hombre","No urbano","No contratada",0,2,11,29,1
9736482829,"Mujer","Urbano","Garantía daños propios contratada",0,2,25,60,2
9737281898,"Hombre","No urbano","No contratada",0,2,21,50,10
9737285118,"Hombre","No urbano","No contratada",0,2,29,47,1
9737382455,"Hombre","No urbano","No contratada",0,2,27,45,6
9738482844,"Hombre","Urbano","Garantía daños propios contratada",0,2,17,60,2
9740482492,"Hombre","No urbano","Garantía daños propios contratada",0,2,12,40,0
9740485966,"Hombre","No urbano","No contratada",0,2,31,49,11
9741082249,"Hombre","No urbano","No contratada",0,2,28,50,13
9745180620,"Hombre","Urbano","Garantía daños propios contratada",0,2,24,42,2
9829988338,"Mujer","Urbano","No contratada",0,1,19,60,6
9830001783,"Hombre","Urbano","No contratada",0,1,26,60,0
9830088034,"Hombre","No urbano","No contratada",0,1,2,20,4
9830088159,"Hombre","No urbano","No contratada",0,1,22,40,4
9830286127,"Hombre","Urbano","No contratada",0,1,13,40,10
9830580012,"Hombre","No urbano","Garantía daños propios contratada",0,1,20,50,1
9830679492,"Hombre","No urbano","No contratada",0,1,42,60,11
9830787153,"Hombre","No urbano","Garantía daños propios contratada",0,1,12,30,1
9831081501,"Hombre","No urbano","No contratada",0,1,6,50,0
9831085970,"Hombre","Urbano","No contratada",0,1,12,30,4
9831181401,"Hombre","Urbano","Garantía daños propios contratada",0,1,12,30,1
9831490077,"Hombre","No urbano","No contratada",0,1,7,59,4
9831580062,"Mujer","No urbano","Garantía daños propios contratada",0,1,14,32,1
9831980411,"Hombre","No urbano","No contratada",0,1,4,50,11
9832080153,"Hombre","No urbano","No contratada",0,1,25,59,4
9832181993,"Hombre","Urbano","No contratada",0,1,2,20,11
9832483618,"Mujer","No urbano","Garantía daños propios contratada",0,1,0,18,1
9832593687,"Hombre","No urbano","Garantía daños propios contratada",0,1,31,49,1
9832604372,"Mujer","No urbano","Garantía daños propios contratada",0,1,11,39,1
9832681772,"Mujer","Urbano","No contratada",0,1,16,49,14
9832686788,"Hombre","Urbano","No contratada",0,1,18,36,9
9832688338,"Hombre","No urbano","No contratada",0,1,21,39,7
9832780917,"Mujer","No urbano","No contratada",0,1,11,29,5
9832781269,"Hombre","No urbano","No contratada",0,1,31,49,1
9833381686,"Hombre","Urbano","No contratada",1,1,17,50,1
9833580800,"Hombre","Urbano","No contratada",0,1,33,51,1
9833815986,"Hombre","Urbano","No contratada",0,1,16,50,1
9833816017,"Hombre","No urbano","No contratada",1,1,12,30,1
9833819246,"Hombre","No urbano","No contratada",0,1,24,50,9
9833880131,"Hombre","Urbano","No contratada",0,1,22,40,10
9834079594,"Hombre","No urbano","Garantía daños propios contratada",0,1,10,40,1
9834179869,"Hombre","No urbano","No contratada",0,1,12,30,12
9834189006,"Hombre","No urbano","No contratada",0,1,12,30,11
9834191872,"Hombre","No urbano","No contratada",1,1,21,39,2
9834281642,"Hombre","No urbano","No contratada",0,1,22,40,14
9834379203,"Hombre","No urbano","No contratada",0,1,22,40,11
9834486276,"Mujer","No urbano","No contratada",0,1,12,30,9
9834579660,"Hombre","Urbano","Garantía daños propios contratada",0,1,22,40,1
9834679296,"Hombre","No urbano","Garantía daños propios contratada",0,1,24,42,0
9834681409,"Hombre","Urbano","No contratada",0,1,26,50,1
9834691092,"Hombre","No urbano","Garantía daños propios contratada",0,1,22,40,4
9834780571,"Hombre","No urbano","Garantía daños propios contratada",0,1,12,30,1
9834784468,"Hombre","No urbano","No contratada",0,1,32,50,8
9835783408,"Mujer","Urbano","No contratada",0,1,2,20,12
9836583846,"Mujer","Urbano","Garantía daños propios contratada",0,1,25,50,2
9836879804,"Mujer","Urbano","Garantía daños propios contratada",0,1,12,30,1
9836980070,"Hombre","No urbano","No contratada",0,1,8,60,11
9837285611,"Mujer","No urbano","Garantía daños propios contratada",0,1,23,41,1
9837881689,"Hombre","Urbano","No contratada",0,1,8,60,2
